timestamp,ts,relative_s,run_id,system,scenario,phase,component,container,target_container,is_target_leader,cpu_percent,memory_mb
2026-05-11T16:39:41+0000,1778517581.9020638,0.058358192443847656,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,162.91,2168.832
2026-05-11T16:39:41+0000,1778517581.9020638,0.058358192443847656,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,47.13,2211.84
2026-05-11T16:39:45+0000,1778517585.015797,3.172091245651245,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,64.33,2199.552
2026-05-11T16:39:45+0000,1778517585.015797,3.172091245651245,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,174.22,2159.616
2026-05-11T16:39:45+0000,1778517585.015797,3.172091245651245,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,48.13,2211.84
2026-05-11T16:39:48+0000,1778517588.1021676,6.258461952209473,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,87.79,2206.72
2026-05-11T16:39:48+0000,1778517588.1021676,6.258461952209473,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,160.05,2161.664
2026-05-11T16:39:48+0000,1778517588.1021676,6.258461952209473,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,57.07,2209.792
2026-05-11T16:39:51+0000,1778517591.1919403,9.3482346534729,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,74.01,2199.552
2026-05-11T16:39:51+0000,1778517591.1919403,9.3482346534729,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,191.82,2168.832
2026-05-11T16:39:51+0000,1778517591.1919403,9.3482346534729,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,58.16,2210.816
2026-05-11T16:39:54+0000,1778517594.288376,12.44467043876648,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,62.82,2189.312
2026-05-11T16:39:54+0000,1778517594.288376,12.44467043876648,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,175.21,2170.88
2026-05-11T16:39:54+0000,1778517594.288376,12.44467043876648,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,53.04,2211.84
2026-05-11T16:39:57+0000,1778517597.3934171,15.549711465835571,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,37.24,2177.024
2026-05-11T16:39:57+0000,1778517597.3934171,15.549711465835571,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,11.18,2172.928
2026-05-11T16:39:57+0000,1778517597.3934171,15.549711465835571,3,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,8.69,2209.792
2026-05-11T16:40:08+0000,1778517608.81285,0.09247612953186035,3,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,67.5,2183.168
2026-05-11T16:40:08+0000,1778517608.81285,0.09247612953186035,3,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,175.11,2180.096
2026-05-11T16:40:08+0000,1778517608.81285,0.09247612953186035,3,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,51.84,2216.96
2026-05-11T16:40:11+0000,1778517611.912158,3.191784143447876,3,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,47.26,2181.12
2026-05-11T16:40:11+0000,1778517611.912158,3.191784143447876,3,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,212.46,2181.12
2026-05-11T16:40:11+0000,1778517611.912158,3.191784143447876,3,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,45.06,2216.96
2026-05-11T16:40:15+0000,1778517615.056486,6.336112022399902,3,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,38.5,2181.12
2026-05-11T16:40:15+0000,1778517615.056486,6.336112022399902,3,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,205.71,2176.0
2026-05-11T16:40:15+0000,1778517615.056486,6.336112022399902,3,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,32.3,2215.936
2026-05-11T16:40:18+0000,1778517618.1476398,9.427265882492065,3,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,57.94,2180.096
2026-05-11T16:40:18+0000,1778517618.1476398,9.427265882492065,3,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,173.0,2172.928
2026-05-11T16:40:18+0000,1778517618.1476398,9.427265882492065,3,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,28.23,2215.936
2026-05-11T16:40:21+0000,1778517621.2322798,12.511905908584595,3,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,59.92,2180.096
2026-05-11T16:40:21+0000,1778517621.2322798,12.511905908584595,3,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,177.02,2172.928
2026-05-11T16:40:21+0000,1778517621.2322798,12.511905908584595,3,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,49.35,2214.912
2026-05-11T16:40:24+0000,1778517624.3262732,15.605899333953857,3,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,5.61,2179.072
2026-05-11T16:40:24+0000,1778517624.3262732,15.605899333953857,3,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,4.34,2172.928
2026-05-11T16:40:24+0000,1778517624.3262732,15.605899333953857,3,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,36.41,2215.936
2026-05-11T16:40:36+0000,1778517636.1210186,0.07453465461730957,3,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv0,True,184.02,2191.36
2026-05-11T16:40:36+0000,1778517636.1210186,0.07453465461730957,3,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv0,False,45.46,2179.072
2026-05-11T16:40:36+0000,1778517636.1210186,0.07453465461730957,3,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv0,False,45.83,2225.152
2026-05-11T16:40:39+0000,1778517639.2222154,3.1757314205169678,3,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv0,True,0.0,2194.432
2026-05-11T16:40:39+0000,1778517639.2222154,3.1757314205169678,3,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv0,False,8.56,2176.0
2026-05-11T16:40:39+0000,1778517639.2222154,3.1757314205169678,3,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv0,False,51.39,2223.104
2026-05-11T16:40:42+0000,1778517642.315384,6.268899917602539,3,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv0,True,0.0,2194.432
2026-05-11T16:40:42+0000,1778517642.315384,6.268899917602539,3,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv0,False,8.51,2176.0
2026-05-11T16:40:42+0000,1778517642.315384,6.268899917602539,3,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv0,False,5.9,2221.056
2026-05-11T16:40:45+0000,1778517645.4115272,9.36504316329956,3,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv0,True,6.07,2191.36
2026-05-11T16:40:45+0000,1778517645.4115272,9.36504316329956,3,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv0,False,4.84,2168.832
2026-05-11T16:40:45+0000,1778517645.4115272,9.36504316329956,3,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv0,False,8.94,2221.056
2026-05-11T16:40:48+0000,1778517648.5034065,12.45692253112793,3,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv0,True,7.58,2191.36
2026-05-11T16:40:48+0000,1778517648.5034065,12.45692253112793,3,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv0,False,7.01,2160.64
2026-05-11T16:40:48+0000,1778517648.5034065,12.45692253112793,3,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv0,False,6.06,2220.032
2026-05-11T16:40:51+0000,1778517651.6022859,15.55580186843872,3,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv0,True,12.2,2192.384
2026-05-11T16:40:51+0000,1778517651.6022859,15.55580186843872,3,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv0,False,4.88,2160.64
2026-05-11T16:40:51+0000,1778517651.6022859,15.55580186843872,3,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv0,False,7.17,2219.008
2026-05-11T16:41:04+0000,1778517664.029012,0.030244112014770508,3,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,55.22,2203.648
2026-05-11T16:41:04+0000,1778517664.029012,0.030244112014770508,3,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,117.61,2168.832
2026-05-11T16:41:04+0000,1778517664.029012,0.030244112014770508,3,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,45.44,2229.248
2026-05-11T16:41:07+0000,1778517667.1234767,3.124708890914917,3,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,43.02,2194.432
2026-05-11T16:41:07+0000,1778517667.1234767,3.124708890914917,3,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,121.06,2168.832
2026-05-11T16:41:07+0000,1778517667.1234767,3.124708890914917,3,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,37.04,2228.224
2026-05-11T16:41:10+0000,1778517670.2193048,6.220536947250366,3,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,36.98,2195.456
2026-05-11T16:41:10+0000,1778517670.2193048,6.220536947250366,3,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,202.53,2168.832
2026-05-11T16:41:10+0000,1778517670.2193048,6.220536947250366,3,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,34.85,2225.152
2026-05-11T16:41:13+0000,1778517673.3118963,9.313128471374512,3,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,45.91,2196.48
2026-05-11T16:41:13+0000,1778517673.3118963,9.313128471374512,3,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,204.19,2168.832
2026-05-11T16:41:13+0000,1778517673.3118963,9.313128471374512,3,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,36.91,2225.152
2026-05-11T16:41:16+0000,1778517676.4209192,12.422151327133179,3,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,56.23,2191.36
2026-05-11T16:41:16+0000,1778517676.4209192,12.422151327133179,3,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,126.36,2168.832
2026-05-11T16:41:16+0000,1778517676.4209192,12.422151327133179,3,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,46.4,2225.152
2026-05-11T16:41:19+0000,1778517679.5145152,15.515747308731079,3,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,6.67,2191.36
2026-05-11T16:41:19+0000,1778517679.5145152,15.515747308731079,3,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,70.73,2169.856
2026-05-11T16:41:19+0000,1778517679.5145152,15.515747308731079,3,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,8.96,2225.152
2026-05-11T16:41:31+0000,1778517691.2225804,0.10378456115722656,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,67.89,2203.648
2026-05-11T16:41:31+0000,1778517691.2225804,0.10378456115722656,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,183.74,2180.096
2026-05-11T16:41:31+0000,1778517691.2225804,0.10378456115722656,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,53.72,2234.368
2026-05-11T16:41:34+0000,1778517694.3085456,3.1897497177124023,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,67.49,2202.624
2026-05-11T16:41:34+0000,1778517694.3085456,3.1897497177124023,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,194.12,2181.12
2026-05-11T16:41:34+0000,1778517694.3085456,3.1897497177124023,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,54.27,2233.344
2026-05-11T16:41:37+0000,1778517697.402482,6.28368616104126,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,61.6,2200.576
2026-05-11T16:41:37+0000,1778517697.402482,6.28368616104126,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,160.38,2182.144
2026-05-11T16:41:37+0000,1778517697.402482,6.28368616104126,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,38.73,2233.344
2026-05-11T16:41:40+0000,1778517700.4949062,9.376110315322876,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,69.39,2201.6
2026-05-11T16:41:40+0000,1778517700.4949062,9.376110315322876,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,168.55,2187.264
2026-05-11T16:41:40+0000,1778517700.4949062,9.376110315322876,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,53.47,2231.296
2026-05-11T16:41:43+0000,1778517703.5888174,12.470021486282349,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,71.24,2201.6
2026-05-11T16:41:43+0000,1778517703.5888174,12.470021486282349,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,177.58,2195.456
2026-05-11T16:41:43+0000,1778517703.5888174,12.470021486282349,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,48.14,2231.296
2026-05-11T16:41:46+0000,1778517706.6836085,15.564812660217285,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,29.89,2198.528
2026-05-11T16:41:46+0000,1778517706.6836085,15.564812660217285,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,4.44,2197.504
2026-05-11T16:41:46+0000,1778517706.6836085,15.564812660217285,4,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,5.97,2231.296
2026-05-11T16:41:58+0000,1778517718.1884959,0.05775737762451172,4,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,49.32,2204.672
2026-05-11T16:41:58+0000,1778517718.1884959,0.05775737762451172,4,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,168.72,2203.648
2026-05-11T16:41:58+0000,1778517718.1884959,0.05775737762451172,4,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,62.78,2240.512
2026-05-11T16:42:01+0000,1778517721.2858243,3.155085802078247,4,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,44.2,2205.696
2026-05-11T16:42:01+0000,1778517721.2858243,3.155085802078247,4,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,168.97,2203.648
2026-05-11T16:42:01+0000,1778517721.2858243,3.155085802078247,4,TiDB,leader_cpu_stress,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,70.53,2239.488
2026-05-11T16:42:03+0000,1778517723.4277248,5.29698634147644,4,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,25.29,2205.696
2026-05-11T16:42:03+0000,1778517723.4277248,5.29698634147644,4,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,202.93,2203.648
2026-05-11T16:42:03+0000,1778517723.4277248,5.29698634147644,4,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,40.84,2239.488
2026-05-11T16:42:06+0000,1778517726.5183372,8.387598752975464,4,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,30.02,2201.6
2026-05-11T16:42:06+0000,1778517726.5183372,8.387598752975464,4,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,203.45,2200.576
2026-05-11T16:42:06+0000,1778517726.5183372,8.387598752975464,4,TiDB,leader_cpu_stress,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,40.33,2239.488
2026-05-11T16:42:09+0000,1778517729.610269,11.479530572891235,4,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,43.82,2202.624
2026-05-11T16:42:09+0000,1778517729.610269,11.479530572891235,4,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,162.22,2196.48
2026-05-11T16:42:09+0000,1778517729.610269,11.479530572891235,4,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,74.2,2237.44
2026-05-11T16:42:12+0000,1778517732.708704,14.577965497970581,4,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,22.47,2204.672
2026-05-11T16:42:12+0000,1778517732.708704,14.577965497970581,4,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,75.35,2199.552
2026-05-11T16:42:12+0000,1778517732.708704,14.577965497970581,4,TiDB,leader_cpu_stress,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,66.2,2237.44
2026-05-11T16:42:23+0000,1778517743.9891362,0.08563470840454102,4,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,46.49,2214.912
2026-05-11T16:42:23+0000,1778517743.9891362,0.08563470840454102,4,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,176.18,2205.696
2026-05-11T16:42:23+0000,1778517743.9891362,0.08563470840454102,4,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,68.81,2249.728
2026-05-11T16:42:27+0000,1778517747.0809097,3.177408218383789,4,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,5.96,2210.816
2026-05-11T16:42:27+0000,1778517747.0809097,3.177408218383789,4,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,0.0,2203.648
2026-05-11T16:42:27+0000,1778517747.0809097,3.177408218383789,4,TiDB,leader_network_perturbation,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,66.36,2249.728
2026-05-11T16:42:30+0000,1778517750.1737826,6.270281076431274,4,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,5.85,2209.792
2026-05-11T16:42:30+0000,1778517750.1737826,6.270281076431274,4,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,0.0,2203.648
2026-05-11T16:42:30+0000,1778517750.1737826,6.270281076431274,4,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,6.47,2243.584
2026-05-11T16:42:33+0000,1778517753.2713556,9.367854118347168,4,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,8.57,2209.792
2026-05-11T16:42:33+0000,1778517753.2713556,9.367854118347168,4,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,7.94,2198.528
2026-05-11T16:42:33+0000,1778517753.2713556,9.367854118347168,4,TiDB,leader_network_perturbation,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,9.76,2242.56
2026-05-11T16:42:36+0000,1778517756.365393,12.461891412734985,4,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,5.19,2206.72
2026-05-11T16:42:36+0000,1778517756.365393,12.461891412734985,4,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,3.8,2194.432
2026-05-11T16:42:36+0000,1778517756.365393,12.461891412734985,4,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,6.91,2242.56
2026-05-11T16:42:39+0000,1778517759.4564028,15.552901268005371,4,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,5.77,2207.744
2026-05-11T16:42:39+0000,1778517759.4564028,15.552901268005371,4,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,8.89,2194.432
2026-05-11T16:42:39+0000,1778517759.4564028,15.552901268005371,4,TiDB,leader_network_perturbation,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,9.05,2241.536
2026-05-11T16:42:52+0000,1778517772.1780627,0.0418703556060791,4,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,38.44,2217.984
2026-05-11T16:42:52+0000,1778517772.1780627,0.0418703556060791,4,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,115.43,2198.528
2026-05-11T16:42:52+0000,1778517772.1780627,0.0418703556060791,4,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,56.69,2251.776
2026-05-11T16:42:55+0000,1778517775.270867,3.1346747875213623,4,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,40.29,2215.936
2026-05-11T16:42:55+0000,1778517775.270867,3.1346747875213623,4,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,141.83,2193.408
2026-05-11T16:42:55+0000,1778517775.270867,3.1346747875213623,4,TiDB,leader_cpu_stress_limited,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,41.95,2251.776
2026-05-11T16:42:58+0000,1778517778.3677568,6.231564521789551,4,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,26.13,2214.912
2026-05-11T16:42:58+0000,1778517778.3677568,6.231564521789551,4,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,205.19,2190.336
2026-05-11T16:42:58+0000,1778517778.3677568,6.231564521789551,4,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,45.25,2248.704
2026-05-11T16:43:01+0000,1778517781.571009,9.434816598892212,4,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,28.2,2213.888
2026-05-11T16:43:01+0000,1778517781.571009,9.434816598892212,4,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,130.81,2191.36
2026-05-11T16:43:01+0000,1778517781.571009,9.434816598892212,4,TiDB,leader_cpu_stress_limited,perturbation,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,53.63,2248.704
2026-05-11T16:43:04+0000,1778517784.7180362,12.581843852996826,4,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,36.34,2212.864
2026-05-11T16:43:04+0000,1778517784.7180362,12.581843852996826,4,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,115.39,2193.408
2026-05-11T16:43:04+0000,1778517784.7180362,12.581843852996826,4,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,57.59,2249.728
2026-05-11T16:43:07+0000,1778517787.8290305,15.692838191986084,4,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,15.22,2212.864
2026-05-11T16:43:07+0000,1778517787.8290305,15.692838191986084,4,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,4.34,2192.384
2026-05-11T16:43:07+0000,1778517787.8290305,15.692838191986084,4,TiDB,leader_cpu_stress_limited,recovery,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,7.16,2247.68
2026-05-11T16:43:19+0000,1778517799.428315,0.10048866271972656,5,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,47.11,2221.056
2026-05-11T16:43:19+0000,1778517799.428315,0.10048866271972656,5,TiDB,baseline,normal,TiKV,exp1_tidb_tikv1,exp1_tidb_tikv1,True,172.5,2201.6
2026-05-11T16:43:19+0000,1778517799.428315,0.10048866271972656,5,TiDB,baseline,normal,TiKV,exp1_tidb_tikv2,exp1_tidb_tikv1,False,73.95,2248.704
2026-05-11T16:43:22+0000,1778517802.5258205,3.1979942321777344,5,TiDB,baseline,normal,TiKV,exp1_tidb_tikv0,exp1_tidb_tikv1,False,43.05,2222.08
