run_id,seed,scenario,defense,pair_id,item_id,victim_txn_id,attacker_txn_id,victim_success,attacker_success,victim_latency_ms,attacker_latency_ms,victim_inventory_commit_ts,attacker_inventory_commit_ts,victim_order_commit_ts,attacker_order_commit_ts,front_run_success,order_violation,consistency_violation,rollback_count,committed_count,final_stock_estimated,oversell
3,20562514,cross_shard_frontrun,occ,68,1020068,r3-occ-p68-victim,r3-occ-p68-attacker,True,False,240.71073532104492,171.6623306274414,1778557889.0472057,,1778557889.047438,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,69,1020069,r3-occ-p69-victim,r3-occ-p69-attacker,True,False,328.2041549682617,168.32494735717773,1778557889.0542614,,1778557889.087798,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,70,1020070,r3-occ-p70-victim,r3-occ-p70-attacker,True,False,215.6052589416504,190.38677215576172,1778557889.0279832,,1778557889.028303,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,71,1020071,r3-occ-p71-victim,r3-occ-p71-attacker,True,False,431.11658096313477,190.31357765197754,1778557889.0591931,,1778557889.135167,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,72,1020072,r3-occ-p72-victim,r3-occ-p72-attacker,True,False,326.54476165771484,195.17254829406738,1778557889.0540354,,1778557889.072156,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,73,1020073,r3-occ-p73-victim,r3-occ-p73-attacker,True,False,326.0047435760498,192.43192672729492,1778557889.0539043,,1778557889.066987,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,74,1020074,r3-occ-p74-victim,r3-occ-p74-attacker,True,False,326.3676166534424,219.95258331298828,1778557889.054209,,1778557889.082456,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,75,1020075,r3-occ-p75-victim,r3-occ-p75-attacker,True,False,325.25134086608887,318.3307647705078,1778557889.053687,,1778557889.061894,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,76,1020076,r3-occ-p76-victim,r3-occ-p76-attacker,True,False,423.0942726135254,312.2215270996094,1778557889.0569665,,1778557889.119518,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,77,1020077,r3-occ-p77-victim,r3-occ-p77-attacker,True,False,319.75483894348145,317.807674407959,1778557889.054074,,1778557889.077269,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,78,1020078,r3-occ-p78-victim,r3-occ-p78-attacker,True,False,447.8895664215088,413.5708808898926,1778557889.0592606,,1778557889.140948,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,79,1020079,r3-occ-p79-victim,r3-occ-p79-attacker,True,False,506.30664825439453,372.1499443054199,1778557889.1347656,,1778557889.24532,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,80,1020080,r3-occ-p80-victim,r3-occ-p80-attacker,True,False,503.50189208984375,357.94830322265625,1778557889.1400282,,1778557889.252162,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,81,1020081,r3-occ-p81-victim,r3-occ-p81-attacker,True,False,453.0150890350342,337.21089363098145,1778557889.12912,,1778557889.245117,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,82,1020082,r3-occ-p82-victim,r3-occ-p82-attacker,True,False,493.7002658843994,331.91514015197754,1778557889.1401224,,1778557889.257977,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,83,1020083,r3-occ-p83-victim,r3-occ-p83-attacker,True,False,493.69263648986816,356.39095306396484,1778557889.1433516,,1778557889.270094,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,84,1020084,r3-occ-p84-victim,r3-occ-p84-attacker,True,False,425.65393447875977,356.2343120574951,1778557889.1399524,,1778557889.245549,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,85,1020085,r3-occ-p85-victim,r3-occ-p85-attacker,True,False,492.7501678466797,353.92260551452637,1778557889.140187,,1778557889.263842,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,86,1020086,r3-occ-p86-victim,r3-occ-p86-attacker,True,False,487.8988265991211,334.5644474029541,1778557889.1402655,,1778557889.270075,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,87,1020087,r3-occ-p87-victim,r3-occ-p87-attacker,True,False,515.2666568756104,352.2162437438965,1778557889.237958,,1778557889.331069,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,88,1020088,r3-occ-p88-victim,r3-occ-p88-attacker,True,False,515.0337219238281,351.99928283691406,1778557889.2508786,,1778557889.331482,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,89,1020089,r3-occ-p89-victim,r3-occ-p89-attacker,True,False,485.86416244506836,352.2758483886719,1778557889.1763027,,1778557889.289344,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,90,1020090,r3-occ-p90-victim,r3-occ-p90-attacker,True,False,509.6731185913086,346.693754196167,1778557889.251008,,1778557889.344231,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,91,1020091,r3-occ-p91-victim,r3-occ-p91-attacker,True,False,479.9916744232178,346.7843532562256,1778557889.163849,,1778557889.288814,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,92,1020092,r3-occ-p92-victim,r3-occ-p92-attacker,True,False,502.2118091583252,346.7748165130615,1778557889.2253792,,1778557889.298062,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,93,1020093,r3-occ-p93-victim,r3-occ-p93-attacker,True,False,475.8148193359375,320.25909423828125,1778557889.2374864,,1778557889.303506,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,94,1020094,r3-occ-p94-victim,r3-occ-p94-attacker,True,False,481.70971870422363,314.2735958099365,1778557889.2509506,,1778557889.339209,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,95,1020095,r3-occ-p95-victim,r3-occ-p95-attacker,True,False,492.71178245544434,302.9961585998535,1778557889.2518625,,1778557889.365573,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,96,1020096,r3-occ-p96-victim,r3-occ-p96-attacker,True,False,459.1708183288574,297.7111339569092,1778557889.251217,,1778557889.349161,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,97,1020097,r3-occ-p97-victim,r3-occ-p97-attacker,True,False,459.2444896697998,297.2521781921387,1778557889.2515678,,1778557889.360277,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,98,1020098,r3-occ-p98-victim,r3-occ-p98-attacker,True,False,457.69762992858887,297.5940704345703,1778557889.237783,,1778557889.320283,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,99,1020099,r3-occ-p99-victim,r3-occ-p99-attacker,True,False,451.2460231781006,294.8267459869385,1778557889.237244,,1778557889.297641,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,100,1020100,r3-occ-p100-victim,r3-occ-p100-attacker,True,False,446.8846321105957,310.19067764282227,1778557889.2375863,,1778557889.309118,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,101,1020101,r3-occ-p101-victim,r3-occ-p101-attacker,True,False,430.2246570587158,274.02186393737793,1778557889.2378712,,1778557889.325651,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,102,1020102,r3-occ-p102-victim,r3-occ-p102-attacker,True,False,424.7243404388428,292.863130569458,1778557889.2376776,,1778557889.314818,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,103,1020103,r3-occ-p103-victim,r3-occ-p103-attacker,True,False,400.6669521331787,274.4946479797363,1778557889.2513473,,1778557889.354809,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,104,1020104,r3-occ-p104-victim,r3-occ-p104-attacker,True,False,327.4378776550293,250.3652572631836,1778557889.225203,,1778557889.291199,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,105,1020105,r3-occ-p105-victim,r3-occ-p105-attacker,True,False,319.8399543762207,250.4122257232666,1778557889.251952,,1778557889.371001,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,106,1020106,r3-occ-p106-victim,r3-occ-p106-attacker,True,False,319.8432922363281,264.4822597503662,1778557889.2521677,,1778557889.38153,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,107,1020107,r3-occ-p107-victim,r3-occ-p107-attacker,True,False,319.1959857940674,264.8437023162842,1778557889.2520347,,1778557889.376266,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,108,1020108,r3-occ-p108-victim,r3-occ-p108-attacker,True,False,319.4622993469238,258.60118865966797,1778557889.2545812,,1778557889.392764,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,109,1020109,r3-occ-p109-victim,r3-occ-p109-attacker,True,False,254.73308563232422,209.09976959228516,1778557889.2767596,,1778557889.399566,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,110,1020110,r3-occ-p110-victim,r3-occ-p110-attacker,True,False,219.08211708068848,208.7993621826172,1778557889.3124058,,1778557889.437339,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,111,1020111,r3-occ-p111-victim,r3-occ-p111-attacker,True,False,218.5673713684082,208.36424827575684,1778557889.320206,,1778557889.442898,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,112,1020112,r3-occ-p112-victim,r3-occ-p112-attacker,True,False,218.22023391723633,183.9463710784912,1778557889.3166792,,1778557889.443072,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,113,1020113,r3-occ-p113-victim,r3-occ-p113-attacker,True,False,193.6023235321045,183.83121490478516,1778557889.3429384,,1778557889.443706,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,114,1020114,r3-occ-p114-victim,r3-occ-p114-attacker,True,False,193.36438179016113,183.53796005249023,1778557889.3350122,,1778557889.443246,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,115,1020115,r3-occ-p115-victim,r3-occ-p115-attacker,True,False,175.68492889404297,165.70472717285156,1778557889.364238,,1778557889.449953,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,116,1020116,r3-occ-p116-victim,r3-occ-p116-attacker,True,False,174.34382438659668,165.3285026550293,1778557889.3641727,,1778557889.444256,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,117,1020117,r3-occ-p117-victim,r3-occ-p117-attacker,True,False,175.0349998474121,165.0090217590332,1778557889.3676038,,1778557889.460901,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,118,1020118,r3-occ-p118-victim,r3-occ-p118-attacker,True,False,174.15475845336914,164.71338272094727,1778557889.3533843,,1778557889.443968,,False,False,False,1,1,1,False
3,20562514,cross_shard_frontrun,occ,119,1020119,r3-occ-p119-victim,r3-occ-p119-attacker,True,False,174.12948608398438,164.44802284240723,1778557889.3643072,,1778557889.455761,,False,False,False,1,1,1,False
3,20563514,cross_shard_frontrun,conflict_key_queue,0,1030000,r3-conflict_key_queue-p0-victim,r3-conflict_key_queue-p0-attacker,True,True,72.3874568939209,181.24127388000488,1778557890.7187274,1778557890.8262827,1778557890.719759,1778557890.832533,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,1,1030001,r3-conflict_key_queue-p1-victim,r3-conflict_key_queue-p1-attacker,True,True,121.47831916809082,172.20020294189453,1778557890.769623,1778557890.8261821,1778557890.769885,1778557890.826447,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,2,1030002,r3-conflict_key_queue-p2-victim,r3-conflict_key_queue-p2-attacker,True,True,125.12016296386719,174.20268058776855,1778557890.774322,1778557890.832262,1778557890.774526,1778557890.832406,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,3,1030003,r3-conflict_key_queue-p3-victim,r3-conflict_key_queue-p3-attacker,True,True,189.99171257019043,193.16363334655762,1778557890.8396497,1778557890.851611,1778557890.839833,1778557890.851819,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,4,1030004,r3-conflict_key_queue-p4-victim,r3-conflict_key_queue-p4-attacker,True,True,278.97047996520996,522.2733020782471,1778557890.9293504,1778557891.0301769,1778557890.929633,1778557891.132327,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,5,1030005,r3-conflict_key_queue-p5-victim,r3-conflict_key_queue-p5-attacker,True,True,513.7529373168945,540.2393341064453,1778557891.021459,1778557891.1997056,1778557891.039794,1778557891.199911,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,6,1030006,r3-conflict_key_queue-p6-victim,r3-conflict_key_queue-p6-attacker,True,True,366.5649890899658,523.8633155822754,1778557891.0012205,1778557891.0507371,1778557891.008011,1778557891.17507,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,7,1030007,r3-conflict_key_queue-p7-victim,r3-conflict_key_queue-p7-attacker,True,True,332.83281326293945,522.5956439971924,1778557890.9767866,1778557891.0356467,1778557890.984111,1778557891.167702,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,8,1030008,r3-conflict_key_queue-p8-victim,r3-conflict_key_queue-p8-attacker,True,True,512.4313831329346,720.88623046875,1778557891.021926,1778557891.3837004,1778557891.045704,1778557891.38421,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,9,1030009,r3-conflict_key_queue-p9-victim,r3-conflict_key_queue-p9-attacker,True,True,452.5282382965088,524.7147083282471,1778557891.0083878,1778557891.128625,1778557891.021276,1778557891.184194,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,10,1030010,r3-conflict_key_queue-p10-victim,r3-conflict_key_queue-p10-attacker,True,True,203.05967330932617,355.16357421875,1778557890.8572948,1778557890.9946384,1778557890.857458,1778557891.001439,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,11,1030011,r3-conflict_key_queue-p11-victim,r3-conflict_key_queue-p11-attacker,True,True,343.08505058288574,518.8677310943604,1778557890.9945242,1778557891.032921,1778557890.994701,1778557891.161778,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,12,1030012,r3-conflict_key_queue-p12-victim,r3-conflict_key_queue-p12-attacker,True,True,502.6893615722656,525.1455307006836,1778557891.0207412,1778557891.1664767,1778557891.029324,1778557891.186009,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,13,1030013,r3-conflict_key_queue-p13-victim,r3-conflict_key_queue-p13-attacker,True,True,209.3980312347412,441.2243366241455,1778557890.8660936,1778557891.0202742,1778557890.866274,1778557891.02189,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,14,1030014,r3-conflict_key_queue-p14-victim,r3-conflict_key_queue-p14-attacker,True,True,220.91341018676758,514.5227909088135,1778557890.8765993,1778557891.029901,1778557890.876767,1778557891.109841,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,15,1030015,r3-conflict_key_queue-p15-victim,r3-conflict_key_queue-p15-attacker,True,True,245.07975578308105,513.4861469268799,1778557890.901939,1778557891.030249,1778557890.90217,1778557891.138313,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,16,1030016,r3-conflict_key_queue-p16-victim,r3-conflict_key_queue-p16-attacker,True,True,521.3015079498291,904.1881561279297,1778557891.023153,1778557891.5193193,1778557891.104524,1778557891.567934,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,17,1030017,r3-conflict_key_queue-p17-victim,r3-conflict_key_queue-p17-attacker,True,True,447.1900463104248,521.7597484588623,1778557891.0014434,1778557891.1364808,1778557891.021145,1778557891.184629,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,18,1030018,r3-conflict_key_queue-p18-victim,r3-conflict_key_queue-p18-attacker,True,True,517.6146030426025,844.0749645233154,1778557891.0221176,1778557891.5122359,1778557891.056398,1778557891.512518,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,19,1030019,r3-conflict_key_queue-p19-victim,r3-conflict_key_queue-p19-attacker,True,True,517.6851749420166,902.0748138427734,1778557891.0223265,1778557891.5186536,1778557891.06677,1778557891.532212,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,20,1030020,r3-conflict_key_queue-p20-victim,r3-conflict_key_queue-p20-attacker,True,True,519.4258689880371,904.3247699737549,1778557891.0232477,1778557891.5194137,1778557891.109575,1778557891.573581,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,21,1030021,r3-conflict_key_queue-p21-victim,r3-conflict_key_queue-p21-attacker,True,True,518.0940628051758,902.0774364471436,1778557891.0228164,1778557891.5191047,1778557891.088615,1778557891.555886,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,22,1030022,r3-conflict_key_queue-p22-victim,r3-conflict_key_queue-p22-attacker,True,True,356.75978660583496,513.3099555969238,1778557891.0013587,1778557891.055942,1778557891.01472,1778557891.174914,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,23,1030023,r3-conflict_key_queue-p23-victim,r3-conflict_key_queue-p23-attacker,True,True,517.1878337860107,900.6476402282715,1778557891.0229337,1778557891.5189042,1778557891.093503,1778557891.544527,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,24,1030024,r3-conflict_key_queue-p24-victim,r3-conflict_key_queue-p24-attacker,True,True,514.977216720581,898.9932537078857,1778557891.0222352,1778557891.5183635,1778557891.061667,1778557891.518596,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,25,1030025,r3-conflict_key_queue-p25-victim,r3-conflict_key_queue-p25-attacker,True,True,515.3622627258301,899.6033668518066,1778557891.0226336,1778557891.5190167,1778557891.083304,1778557891.550292,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,26,1030026,r3-conflict_key_queue-p26-victim,r3-conflict_key_queue-p26-attacker,True,True,514.3284797668457,898.1223106384277,1778557891.022446,1778557891.5184925,1778557891.072439,1778557891.526379,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,27,1030027,r3-conflict_key_queue-p27-victim,r3-conflict_key_queue-p27-attacker,True,True,507.07268714904785,757.4760913848877,1778557891.0220158,1778557891.430249,1778557891.0512,1778557891.430493,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,28,1030028,r3-conflict_key_queue-p28-victim,r3-conflict_key_queue-p28-attacker,True,True,317.5830841064453,509.1824531555176,1778557890.9766502,1778557891.0304484,1778557890.976869,1778557891.155596,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,29,1030029,r3-conflict_key_queue-p29-victim,r3-conflict_key_queue-p29-attacker,True,True,499.16934967041016,529.5383930206299,1778557891.0210912,1778557891.2031565,1778557891.034438,1778557891.203312,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,30,1030030,r3-conflict_key_queue-p30-victim,r3-conflict_key_queue-p30-attacker,True,True,514.986515045166,1090.3496742248535,1778557891.0299528,1778557891.6086895,1778557891.115188,1778557891.60891,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,31,1030031,r3-conflict_key_queue-p31-victim,r3-conflict_key_queue-p31-attacker,True,True,512.4948024749756,896.6093063354492,1778557891.022531,1778557891.518783,1778557891.078109,1778557891.53877,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,32,1030032,r3-conflict_key_queue-p32-victim,r3-conflict_key_queue-p32-attacker,True,True,459.77139472961426,794.0371036529541,1778557891.023036,1778557891.5192153,1778557891.098992,1778557891.561682,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,33,1030033,r3-conflict_key_queue-p33-victim,r3-conflict_key_queue-p33-attacker,True,True,243.15977096557617,345.81804275512695,1778557891.0008624,1778557891.050671,1778557891.001244,1778557891.168512,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,34,1030034,r3-conflict_key_queue-p34-victim,r3-conflict_key_queue-p34-attacker,True,True,348.82140159606934,757.2977542877197,1778557891.0300722,1778557891.6027544,1778557891.126215,1778557891.602979,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,35,1030035,r3-conflict_key_queue-p35-victim,r3-conflict_key_queue-p35-attacker,True,True,340.8787250518799,716.0887718200684,1778557891.0300055,1778557891.5658374,1778557891.120576,1778557891.575167,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,36,1030036,r3-conflict_key_queue-p36-victim,r3-conflict_key_queue-p36-attacker,True,True,324.676513671875,896.7845439910889,1778557891.030395,1778557891.6089687,1778557891.150058,1778557891.621618,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,37,1030037,r3-conflict_key_queue-p37-victim,r3-conflict_key_queue-p37-attacker,True,True,303.4405708312988,859.2722415924072,1778557891.0303125,1778557891.608817,1778557891.144284,1778557891.616679,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,38,1030038,r3-conflict_key_queue-p38-victim,r3-conflict_key_queue-p38-attacker,True,True,253.2639503479004,780.5526256561279,1778557891.0305543,1778557891.6090536,1778557891.162064,1778557891.627029,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,39,1030039,r3-conflict_key_queue-p39-victim,r3-conflict_key_queue-p39-attacker,True,True,199.01752471923828,765.2521133422852,1778557891.05836,1778557891.6091595,1778557891.18115,1778557891.632383,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,40,1030040,r3-conflict_key_queue-p40-victim,r3-conflict_key_queue-p40-attacker,True,True,167.13666915893555,745.6161975860596,1778557891.0973625,1778557891.6093178,1778557891.182833,1778557891.642427,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,41,1030041,r3-conflict_key_queue-p41-victim,r3-conflict_key_queue-p41-attacker,True,True,166.16177558898926,744.8105812072754,1778557891.1063328,1778557891.6092308,1778557891.183049,1778557891.637291,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,42,1030042,r3-conflict_key_queue-p42-victim,r3-conflict_key_queue-p42-attacker,True,True,85.65616607666016,657.5407981872559,1778557891.1916428,1778557891.6096601,1778557891.191828,1778557891.65793,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,43,1030043,r3-conflict_key_queue-p43-victim,r3-conflict_key_queue-p43-attacker,True,True,83.0233097076416,605.2062511444092,1778557891.1821022,1778557891.6094532,1778557891.187181,1778557891.64769,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,44,1030044,r3-conflict_key_queue-p44-victim,r3-conflict_key_queue-p44-attacker,True,True,69.03958320617676,599.0109443664551,1778557891.2338054,1778557891.6095731,1778557891.234007,1778557891.652958,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,45,1030045,r3-conflict_key_queue-p45-victim,r3-conflict_key_queue-p45-attacker,True,True,113.27862739562988,592.2219753265381,1778557891.2787738,1778557891.609737,1778557891.278986,1778557891.663461,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,46,1030046,r3-conflict_key_queue-p46-victim,r3-conflict_key_queue-p46-attacker,True,True,608.0758571624756,898.4005451202393,1778557891.6100936,1778557892.0717008,1778557891.67906,1778557892.084398,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,47,1030047,r3-conflict_key_queue-p47-victim,r3-conflict_key_queue-p47-attacker,True,True,594.2745208740234,894.1211700439453,1778557891.609869,1778557892.0714164,1778557891.668377,1778557892.071697,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,48,1030048,r3-conflict_key_queue-p48-victim,r3-conflict_key_queue-p48-attacker,True,True,607.3882579803467,1034.4429016113281,1778557891.6102715,1778557892.1761203,1778557891.689255,1778557892.176352,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,49,1030049,r3-conflict_key_queue-p49-victim,r3-conflict_key_queue-p49-attacker,True,True,606.6265106201172,963.4368419647217,1778557891.6101763,1778557892.1509953,1778557891.684269,1778557892.151371,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,50,1030050,r3-conflict_key_queue-p50-victim,r3-conflict_key_queue-p50-attacker,True,True,606.6405773162842,1034.0304374694824,1778557891.6104414,1778557892.1765063,1778557891.699005,1778557892.190001,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,51,1030051,r3-conflict_key_queue-p51-victim,r3-conflict_key_queue-p51-attacker,True,True,606.7862510681152,1039.2670631408691,1778557891.6109183,1778557892.177211,1778557891.732561,1778557892.225075,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,52,1030052,r3-conflict_key_queue-p52-victim,r3-conflict_key_queue-p52-attacker,True,True,607.5026988983154,1222.4383354187012,1778557891.6115596,1778557892.2388322,1778557891.767981,1778557892.251393,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,53,1030053,r3-conflict_key_queue-p53-victim,r3-conflict_key_queue-p53-attacker,True,True,605.6432723999023,1033.2105159759521,1778557891.6105986,1778557892.1767075,1778557891.709536,1778557892.201703,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,54,1030054,r3-conflict_key_queue-p54-victim,r3-conflict_key_queue-p54-attacker,True,True,606.3508987426758,1220.8476066589355,1778557891.6128438,1778557892.2386465,1778557891.76758,1778557892.245665,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,55,1030055,r3-conflict_key_queue-p55-victim,r3-conflict_key_queue-p55-attacker,True,True,604.8755645751953,1033.0791473388672,1778557891.6108475,1778557892.1769118,1778557891.726716,1778557892.213787,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,56,1030056,r3-conflict_key_queue-p56-victim,r3-conflict_key_queue-p56-attacker,True,True,604.6338081359863,1034.1496467590332,1778557891.6110787,1778557892.1840413,1778557891.738253,1778557892.224853,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,57,1030057,r3-conflict_key_queue-p57-victim,r3-conflict_key_queue-p57-attacker,True,True,603.4128665924072,1030.9174060821533,1778557891.6105201,1778557892.176614,1778557891.704356,1778557892.195746,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,58,1030058,r3-conflict_key_queue-p58-victim,r3-conflict_key_queue-p58-attacker,True,True,602.1077632904053,888.7434005737305,1778557891.6099722,1778557892.0715485,1778557891.67408,1778557892.078387,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,59,1030059,r3-conflict_key_queue-p59-victim,r3-conflict_key_queue-p59-attacker,True,True,603.492259979248,1035.4924201965332,1778557891.6113286,1778557892.221251,1778557891.755511,1778557892.226745,False,False,False,0,2,0,False
3,20563514,cross_shard_frontrun,conflict_key_queue,60,1030060,r3-conflict_key_queue-p60-victim,r3-conflict_key_queue-p60-attacker,True,True,602.0088195800781,1028.7632942199707,1778557891.6106765,1778557892.176999,1778557891.714753,1778557892.219268,False,False,False,0,2,0,False
