timestamp,ts,relative_s,run_id,system,scenario,phase,target_region_id,target_store_id,target_container,hot_region_id,hot_leader_store_id,hot_leader_container,leader_changed,leader_store_ids,error
2026-05-11T16:37:10+0000,1778517430.1221335,11.415473461151123,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:11+0000,1778517431.144733,12.438072919845581,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:12+0000,1778517432.1647103,13.45805025100708,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:13+0000,1778517433.1868298,14.480169773101807,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:14+0000,1778517434.2064972,15.499837160110474,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:15+0000,1778517435.2292178,16.522557735443115,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:26+0000,1778517446.347059,0.02590465545654297,1,TiDB,leader_cpu_stress_limited,normal,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:27+0000,1778517447.3753297,1.0541753768920898,1,TiDB,leader_cpu_stress_limited,normal,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:28+0000,1778517448.412031,2.090876579284668,1,TiDB,leader_cpu_stress_limited,normal,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:29+0000,1778517449.4393423,3.11818790435791,1,TiDB,leader_cpu_stress_limited,normal,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:30+0000,1778517450.4655101,4.144355773925781,1,TiDB,leader_cpu_stress_limited,perturbation,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:31+0000,1778517451.4958575,5.174703121185303,1,TiDB,leader_cpu_stress_limited,perturbation,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:32+0000,1778517452.5197206,6.198566198348999,1,TiDB,leader_cpu_stress_limited,perturbation,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:33+0000,1778517453.550672,7.229517698287964,1,TiDB,leader_cpu_stress_limited,perturbation,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:34+0000,1778517454.5745647,8.253410339355469,1,TiDB,leader_cpu_stress_limited,perturbation,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:35+0000,1778517455.5917432,9.270588874816895,1,TiDB,leader_cpu_stress_limited,perturbation,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
