timestamp,ts,run_id,system,scenario,phase,relation,shard_id,node_name,node_port,is_hotspot_shard,hot_key
2026-05-11T16:08:28+0000,1778515708.927702,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102011,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277036,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102012,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927705,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102013,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277067,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102014,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277081,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102015,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277096,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102016,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927711,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102017,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277122,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102018,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277136,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102019,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927715,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102020,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927716,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102021,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277174,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102022,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277189,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102023,citus-worker-0,5432,True,3000
